Date,LakeLevel,Temperature,Windspeed,Humidity,Precipitation
1988-03-05,20.32,0.92,14.53,81.54,0.01
1988-03-06,20.32,0.2,17.4,83.62,0.12
1988-03-07,20.32,1.33,12.88,92.33,0.22
1988-03-08,20.33,-0.14,23.3,88.17,0.22
1988-03-09,20.33,-1.64,9.62,78.75,0.0
1988-03-10,20.33,-0.1,12.77,84.25,0.11
1988-03-11,20.33,2.46,18.32,87.67,0.16
1988-03-12,20.35,1.07,20.76,79.38,0.18
1988-03-13,20.35,-0.36,18.8,79.46,0.06
1988-03-14,20.34,-0.09,18.07,71.29,0.0
1988-03-15,20.35,0.86,14.69,82.46,0.18
1988-03-16,20.37,7.09,18.11,78.42,0.3
1988-03-17,20.37,3.23,22.01,75.92,0.13
1988-03-18,20.37,0.2,16.42,63.54,0.0
1988-03-19,20.37,0.48,8.42,69.96,0.0
1988-03-20,20.37,3.2,14.35,78.0,0.07
1988-03-21,20.37,2.7,12.87,84.38,0.04
1988-03-22,20.37,1.95,13.48,70.04,0.0
1988-03-23,20.36,2.88,8.46,84.25,0.02
1988-03-24,20.36,6.16,11.31,85.17,0.11
1988-03-25,20.36,6.3,14.53,74.83,0.05
1988-03-26,20.36,5.6,13.57,84.88,0.11
1988-03-27,20.35,4.19,10.81,85.33,0.05
1988-03-28,20.35,4.46,7.0,87.71,0.2
1988-03-29,20.35,4.75,11.21,81.83,0.0
1988-03-30,20.34,7.92,15.0,66.62,0.0
1988-03-31,20.34,9.47,12.97,71.17,0.06
1988-04-01,20.34,8.38,10.37,87.25,0.1
1988-04-02,20.34,6.04,17.05,77.12,0.02
1988-04-03,20.34,5.8,9.39,82.83,0.0
1988-04-04,20.33,6.43,7.02,88.21,0.01
1988-04-05,20.33,6.69,13.62,82.75,0.0
1988-04-06,20.33,7.74,13.31,81.17,0.0
1988-04-07,20.32,10.09,12.95,71.54,0.0
1988-04-08,20.32,9.81,10.59,75.46,0.0
1988-04-09,20.32,3.63,18.4,58.54,0.02
1988-04-10,20.31,3.32,20.55,60.42,0.0
1988-04-11,20.31,7.98,22.24,66.25,0.0
1988-04-12,20.31,8.26,8.23,76.58,0.0
1988-04-13,20.31,5.78,17.19,66.29,0.0
1988-04-14,20.31,4.49,11.05,59.21,0.0
1988-04-15,20.3,5.87,9.12,61.5,0.0
1988-04-16,20.31,9.73,14.64,54.62,0.0
1988-04-17,20.31,12.22,13.57,53.62,0.0
1988-04-18,20.31,13.17,6.7,80.46,0.01
1988-04-19,20.31,14.15,10.11,76.17,0.0
1988-04-20,20.31,16.06,12.98,66.5,0.02
1988-04-21,20.31,12.89,14.85,68.71,0.07
1988-04-22,20.3,8.37,15.91,66.62,0.01
1988-04-23,20.3,3.06,16.4,68.79,0.05
1988-04-24,20.3,2.49,10.49,60.46,0.02
1988-04-25,20.3,4.07,8.04,71.96,0.05
1988-04-26,20.3,4.08,7.6,62.42,0.0
1988-04-27,20.3,6.21,14.0,55.71,0.0
1988-04-28,20.3,8.08,21.55,54.88,0.0
1988-04-29,20.29,11.43,14.45,59.62,0.0
1988-04-30,20.29,13.81,9.65,56.54,0.0
1988-05-01,20.28,15.63,9.67,60.75,0.0
1988-05-02,20.28,16.53,9.54,69.71,0.05
1988-05-03,20.28,14.31,8.06,80.62,0.18
1988-05-04,20.27,13.95,14.1,70.71,0.07
1988-05-05,20.27,13.99,11.06,63.67,0.0
1988-05-06,20.27,11.67,9.73,72.83,0.0
1988-05-07,20.27,12.34,8.97,66.0,0.0
1988-05-08,20.26,13.92,18.43,57.5,0.0
1988-05-09,20.26,14.57,18.11,49.17,0.0
1988-05-10,20.26,11.9,14.66,48.96,0.0
1988-05-11,20.26,11.0,13.45,62.42,0.0
1988-05-12,20.25,16.15,16.8,60.79,0.0
1988-05-13,20.25,16.79,20.18,42.29,0.0
1988-05-14,20.24,18.34,18.0,42.04,0.0
1988-05-15,20.24,18.7,16.62,46.12,0.0
1988-05-16,20.24,17.99,13.19,46.62,0.0
1988-05-17,20.24,18.72,6.76,53.79,0.02
1988-05-18,20.24,14.78,12.25,58.42,0.0
1988-05-19,20.23,13.75,8.18,59.54,0.0
1988-05-20,20.23,12.94,14.48,72.38,0.09
1988-05-21,20.22,10.06,16.62,58.62,0.0
1988-05-22,20.22,11.07,9.85,65.96,0.01
1988-05-23,20.21,11.55,7.41,65.33,0.0
1988-05-24,20.21,15.21,9.8,56.79,0.0
1988-05-25,20.21,18.48,9.91,57.71,0.0
1988-05-26,20.21,20.16,15.41,59.75,0.0
1988-05-27,20.2,21.74,18.55,57.62,0.03
1988-05-28,20.2,21.29,16.78,62.38,0.1
1988-05-29,20.2,20.27,11.9,70.25,0.12
1988-05-30,20.2,16.97,8.63,67.29,0.05
1988-05-31,20.2,15.95,15.63,60.38,0.01
1988-06-01,20.2,14.73,13.05,64.42,0.03
1988-06-02,20.2,14.34,14.12,72.88,0.08
1988-06-03,20.2,16.12,9.82,71.25,0.02
1988-06-04,20.2,17.99,11.03,69.67,0.08
1988-06-05,20.2,15.96,9.52,69.12,0.23
1988-06-06,20.2,13.7,15.99,86.38,0.43
1988-06-07,20.21,16.71,6.59,94.17,0.3
1988-06-08,20.22,17.12,8.06,87.96,0.26
1988-06-09,20.22,16.6,10.69,93.0,0.25
1988-06-10,20.23,15.92,14.21,93.46,0.18
1988-06-11,20.23,16.28,14.46,82.54,0.02
1988-06-12,20.24,13.85,16.07,63.54,0.0
1988-06-13,20.24,15.74,9.23,63.92,0.0
1988-06-14,20.24,16.24,12.24,66.42,0.0
1988-06-15,20.23,16.12,7.58,74.92,0.01
1988-06-16,20.22,15.45,9.57,62.58,0.0
1988-06-17,20.22,15.61,10.74,63.38,0.0
1988-06-18,20.21,16.84,9.01,65.88,0.04
1988-06-19,20.2,15.68,10.88,68.58,0.01
1988-06-20,20.2,16.75,12.94,70.75,0.02
1988-06-21,20.2,16.35,16.62,63.38,0.0
1988-06-22,20.2,16.45,16.28,72.54,0.12
1988-06-23,20.2,13.65,14.76,73.88,0.03
1988-06-24,20.2,15.61,13.2,78.79,0.04
1988-06-25,20.2,16.68,8.6,88.25,0.21
1988-06-26,20.2,17.54,8.6,87.58,0.26
1988-06-27,20.22,16.95,6.7,86.04,0.33
1988-06-28,20.23,19.41,6.06,79.29,0.03
1988-06-29,20.23,20.44,5.82,84.83,0.48
1988-06-30,20.23,20.63,4.34,83.12,0.11
1988-07-01,20.23,22.49,11.95,75.5,0.07
1988-07-02,20.24,18.21,13.15,69.92,0.0
1988-07-03,20.24,17.7,13.44,69.67,0.17
1988-07-04,20.25,17.52,11.3,76.21,0.03
1988-07-05,20.25,20.63,13.09,75.75,0.35
1988-07-06,20.24,19.35,12.7,71.75,0.0
1988-07-07,20.24,19.0,10.31,75.88,0.16
1988-07-08,20.24,17.86,7.9,80.42,0.05
1988-07-09,20.24,16.91,9.55,78.04,0.21
1988-07-10,20.24,16.4,10.83,68.75,0.0
1988-07-11,20.25,20.01,10.99,63.38,0.01
1988-07-12,20.25,18.16,9.48,74.5,0.12
1988-07-13,20.25,18.08,8.32,65.5,0.0
1988-07-14,20.24,17.01,13.16,76.92,0.28
1988-07-15,20.24,16.76,12.37,72.0,0.06
1988-07-16,20.24,15.82,10.84,79.71,0.07
1988-07-17,20.24,14.78,12.96,84.04,0.11
1988-07-18,20.25,16.63,10.23,79.08,0.03
1988-07-19,20.26,15.18,15.16,78.67,0.1
1988-07-20,20.26,17.35,9.16,73.75,0.0
1988-07-21,20.25,18.82,6.31,75.25,0.0
1988-07-22,20.25,21.09,10.81,76.29,0.0
1988-07-23,20.25,24.03,10.74,73.79,0.0
1988-07-24,20.24,24.91,12.28,73.21,0.07
1988-07-25,20.25,19.37,13.29,69.29,0.39
1988-07-26,20.24,21.75,9.92,59.71,0.0
1988-07-27,20.24,19.32,10.08,69.92,0.11
1988-07-28,20.23,17.23,11.02,65.88,0.0
1988-07-29,20.23,18.15,13.19,68.33,0.05
1988-07-30,20.23,16.18,15.15,63.12,0.0
1988-07-31,20.22,17.15,10.63,63.96,0.0
1988-08-01,20.22,17.75,7.48,62.54,0.0
1988-08-02,20.22,18.22,11.24,67.08,0.04
1988-08-03,20.22,13.58,7.43,79.17,0.35
1988-08-04,20.23,14.91,12.19,65.42,0.0
1988-08-05,20.23,16.14,15.32,64.79,0.01
1988-08-06,20.22,17.41,12.85,72.0,0.0
1988-08-07,20.22,19.02,12.22,75.92,0.0
1988-08-08,20.21,19.7,3.48,73.79,0.0
1988-08-09,20.21,21.45,6.02,62.58,0.0
1988-08-10,20.21,21.3,5.08,73.67,0.0
1988-08-11,20.21,21.54,8.66,76.58,0.18
1988-08-12,20.21,20.28,6.63,73.83,0.0
1988-08-13,20.2,19.83,15.88,57.5,0.0
1988-08-14,20.2,19.18,6.84,62.38,0.0
1988-08-15,20.19,22.41,13.42,59.96,0.0
1988-08-16,20.19,17.22,10.6,63.54,0.0
1988-08-17,20.18,15.95,14.97,64.04,0.0
1988-08-18,20.17,16.05,7.36,68.12,0.0
1988-08-19,20.17,20.69,11.37,57.42,0.02
1988-08-20,20.17,20.4,13.21,69.58,0.07
1988-08-21,20.17,18.5,15.24,57.17,0.04
1988-08-22,20.16,17.12,11.23,66.92,0.0
1988-08-23,20.16,15.51,13.34,65.25,0.01
1988-08-24,20.16,16.53,9.88,62.0,0.01
1988-08-25,20.16,16.25,13.15,73.17,0.3
1988-08-26,20.15,13.55,15.84,80.17,0.24
1988-08-27,20.16,14.26,14.48,78.25,0.02
1988-08-28,20.16,17.85,9.54,72.33,0.0
1988-08-29,20.16,19.5,10.82,78.12,0.1
1988-08-30,20.16,16.45,7.84,76.25,0.03
1988-08-31,20.16,16.43,9.12,69.21,0.0
1988-09-01,20.16,19.1,10.09,62.42,0.0
1988-09-02,20.16,17.38,10.72,81.29,0.41
1988-09-03,20.17,14.92,17.11,65.92,0.02
1988-09-04,20.17,13.71,7.15,80.21,0.07
1988-09-05,20.16,14.84,7.11,76.21,0.03
1988-09-06,20.16,14.38,12.34,87.54,0.13
1988-09-07,20.16,14.54,10.83,78.33,0.0
1988-09-08,20.16,13.92,7.59,78.33,0.0
1988-09-09,20.16,14.77,5.58,72.33,0.0
1988-09-10,20.16,16.45,5.19,66.79,0.0
1988-09-11,20.15,15.11,12.12,80.04,0.05
1988-09-12,20.15,14.7,16.62,69.25,0.05
1988-09-13,20.15,12.21,19.28,77.38,0.1
1988-09-14,20.14,12.21,7.71,83.38,0.05
1988-09-15,20.14,12.34,8.72,83.12,0.0
1988-09-16,20.14,12.55,13.09,84.54,0.03
1988-09-17,20.14,14.28,13.67,80.08,0.0
1988-09-18,20.14,14.3,18.65,71.46,0.01
1988-09-19,20.14,14.62,19.12,74.21,0.0
1988-09-20,20.14,14.17,13.28,76.08,0.0
1988-09-21,20.14,13.37,7.88,74.71,0.0
1988-09-22,20.14,13.54,9.96,73.21,0.0
1988-09-23,20.14,13.86,16.1,78.04,0.08
1988-09-24,20.14,13.49,29.16,64.96,0.12
1988-09-25,20.14,12.79,16.56,70.83,0.1
1988-09-26,20.14,15.81,19.28,81.38,0.03
1988-09-27,20.14,15.98,13.29,82.88,0.03
1988-09-28,20.14,17.89,17.38,65.25,0.0
1988-09-29,20.14,15.55,19.36,60.62,0.05
1988-09-30,20.14,11.72,9.1,66.25,0.0
1988-10-01,20.14,9.78,7.25,76.0,0.0
1988-10-02,20.13,10.41,11.42,72.75,0.0
1988-10-03,20.13,11.37,14.86,76.08,0.0
1988-10-04,20.13,12.44,12.83,73.04,0.0
1988-10-05,20.12,13.55,14.85,72.17,0.03
1988-10-06,20.12,13.04,20.05,76.17,0.07
1988-10-07,20.13,11.95,24.61,72.71,0.13
1988-10-08,20.13,9.33,29.26,71.25,0.11
1988-10-09,20.13,11.58,22.53,72.88,0.12
1988-10-10,20.12,14.37,20.99,62.29,0.0
1988-10-11,20.12,9.86,10.47,74.04,0.02
1988-10-12,20.12,13.47,16.57,82.75,0.08
1988-10-13,20.12,12.92,6.05,94.42,0.15
1988-10-14,20.12,14.03,6.76,94.29,0.0
1988-10-15,20.12,13.36,9.53,94.33,0.0
1988-10-16,20.12,11.53,9.06,86.12,0.01
1988-10-17,20.12,12.01,4.4,95.0,0.1
1988-10-18,20.12,11.5,6.95,94.46,0.06
1988-10-19,20.12,10.12,17.98,76.88,0.05
1988-10-20,20.12,9.58,22.36,73.38,0.01
1988-10-21,20.12,9.58,12.89,78.71,0.0
1988-10-22,20.12,9.52,3.62,86.08,0.0
1988-10-23,20.12,10.49,7.53,85.58,0.0
1988-10-24,20.12,9.78,12.51,85.33,0.02
1988-10-25,20.12,3.82,11.51,71.42,0.0
1988-10-26,20.12,2.79,15.8,61.25,0.0
1988-10-27,20.12,10.19,20.99,62.21,0.0
1988-10-28,20.12,13.43,17.05,75.67,0.0
1988-10-29,20.11,7.17,17.65,69.46,0.02
1988-10-30,20.11,2.12,8.47,84.04,0.0
1988-10-31,20.11,1.89,16.22,90.38,0.13
1988-11-01,20.11,4.43,18.81,90.67,0.27
1988-11-02,20.12,5.1,19.45,83.75,0.15
1988-11-03,20.13,0.7,12.39,68.0,0.0
1988-11-04,20.13,-0.3,5.66,84.25,0.0
1988-11-05,20.13,-0.23,11.65,77.67,0.0
1988-11-06,20.12,0.65,12.26,84.0,0.0
1988-11-07,20.12,3.81,13.12,92.67,0.0
1988-11-08,20.12,-0.04,7.35,95.21,0.0
1988-11-09,20.12,0.22,17.27,78.25,0.0
1988-11-10,20.12,1.36,15.69,79.46,0.0
1988-11-11,20.12,4.53,12.48,85.33,0.01
1988-11-12,20.12,8.77,9.98,92.62,0.03
1988-11-13,20.13,7.98,14.58,94.79,0.31
1988-11-14,20.14,5.62,19.38,85.12,0.02
1988-11-15,20.14,2.94,10.0,90.33,0.0
1988-11-16,20.15,6.4,6.3,94.96,0.01
1988-11-17,20.15,5.98,11.33,93.25,0.0
1988-11-18,20.15,7.04,18.77,91.92,0.18
1988-11-19,20.15,1.6,15.2,78.79,0.1
1988-11-20,20.16,-1.17,7.35,87.17,0.0
1988-11-21,20.16,-3.07,12.15,79.96,0.0
1988-11-22,20.15,-4.11,11.14,65.0,0.0
1988-11-23,20.15,-0.85,13.44,86.58,0.0
1988-11-24,20.15,3.77,17.78,96.67,0.0
1988-11-25,20.16,6.49,19.63,93.0,0.01
1988-11-26,20.16,6.39,17.21,87.88,0.0
1988-11-27,20.16,3.72,15.42,80.79,0.0
1988-11-28,20.16,2.38,17.88,89.67,0.18
1988-11-29,20.17,4.39,33.86,79.54,0.25
1988-11-30,20.17,-1.97,13.16,66.17,0.0
1988-12-01,20.17,-2.55,24.65,70.17,0.31
1988-12-02,20.18,-2.88,19.92,67.79,0.01
1988-12-03,20.18,-3.03,13.0,74.46,0.01
1988-12-04,20.19,0.69,13.55,91.42,0.39
1988-12-05,20.2,3.77,25.13,87.92,0.14
1988-12-06,20.2,2.99,20.25,93.04,0.17
1988-12-07,20.2,1.03,16.37,86.62,0.03
1988-12-08,20.2,0.66,13.19,92.12,0.15
1988-12-09,20.2,4.34,19.67,89.92,0.12
1988-12-10,20.21,4.48,15.85,92.62,0.04
1988-12-11,20.21,8.04,28.06,85.58,0.03
1988-12-12,20.21,5.4,22.28,91.46,0.24
1988-12-13,20.22,3.15,16.71,91.0,0.0
1988-12-14,20.22,2.17,20.32,69.38,0.0
1988-12-15,20.22,-1.97,12.6,73.25,0.0
1988-12-16,20.22,-3.06,7.94,83.67,0.0
1988-12-17,20.23,0.2,15.02,83.62,0.05
1988-12-18,20.23,3.23,18.79,95.21,0.13
1988-12-19,20.24,5.14,23.83,91.46,0.33
1988-12-20,20.24,-0.78,14.77,78.96,0.03
1988-12-21,20.24,1.23,19.31,85.42,0.02
1988-12-22,20.25,7.02,22.56,93.38,0.0
1988-12-23,20.25,7.66,24.61,81.92,0.04
1988-12-24,20.25,6.67,33.27,72.21,0.09
1988-12-25,20.25,3.93,21.25,71.96,0.0
1988-12-26,20.25,8.14,17.05,91.5,0.0
1988-12-27,20.25,7.41,22.31,86.17,0.03
1988-12-28,20.26,5.65,15.46,87.17,0.0
1988-12-29,20.26,7.32,15.57,92.58,0.0
1988-12-30,20.26,6.07,16.28,91.58,0.0
1988-12-31,20.26,4.8,16.22,87.92,0.0
1989-01-01,20.26,4.02,12.28,97.33,0.04
1989-01-02,20.26,3.22,7.47,94.25,0.0
1989-01-03,20.26,0.48,8.35,88.75,0.0
1989-01-04,20.26,0.67,13.45,87.92,0.0
1989-01-05,20.26,2.88,14.45,92.17,0.01
1989-01-06,20.26,1.1,8.44,91.42,0.02
1989-01-07,20.26,1.35,17.2,91.17,0.08
1989-01-08,20.26,5.2,14.1,96.58,0.05
1989-01-09,20.26,7.75,16.31,95.21,0.0
1989-01-10,20.26,7.79,16.03,95.62,0.12
1989-01-11,20.26,3.45,14.84,89.5,0.04
1989-01-12,20.26,2.74,14.59,89.12,0.0
1989-01-13,20.26,5.53,22.03,80.29,0.0
1989-01-14,20.26,4.64,19.7,81.96,0.01
1989-01-15,20.26,5.71,24.81,78.04,0.0
1989-01-16,20.26,8.33,21.2,83.33,0.0
1989-01-17,20.26,6.64,20.14,82.88,0.02
1989-01-18,20.26,3.51,19.16,86.21,0.0
1989-01-19,20.26,3.63,15.04,86.0,0.0
1989-01-20,20.26,1.56,6.81,88.71,0.0
1989-01-21,20.26,0.3,12.05,90.96,0.01
1989-01-22,20.26,3.25,13.16,91.42,0.0
1989-01-23,20.26,3.57,12.73,88.92,0.0
1989-01-24,20.26,3.11,11.72,87.46,0.0
1989-01-25,20.26,0.15,7.56,89.79,0.0
1989-01-26,20.26,-0.64,8.69,86.29,0.0
1989-01-27,20.26,-0.6,9.09,84.79,0.0
1989-01-28,20.26,0.59,12.62,80.5,0.0
1989-01-29,20.26,1.84,11.91,88.25,0.01
1989-01-30,20.26,2.74,18.56,93.79,0.0
1989-01-31,20.26,5.87,17.19,93.83,0.0
1989-02-01,20.25,5.23,8.08,97.83,0.0
1989-02-02,20.25,2.78,10.67,92.08,0.0
1989-02-03,20.25,0.99,13.68,83.0,0.0
1989-02-04,20.25,1.49,13.73,83.29,0.0
1989-02-05,20.25,2.45,22.21,81.62,0.05
1989-02-06,20.24,5.59,21.5,88.54,0.0
1989-02-07,20.24,8.3,19.82,80.04,0.0
1989-02-08,20.24,5.62,10.39,89.71,0.0
1989-02-09,20.24,2.06,9.91,96.12,0.0
1989-02-10,20.24,3.04,14.34,84.54,0.0
1989-02-11,20.24,2.88,9.75,87.33,0.0
1989-02-12,20.24,4.32,16.38,88.75,0.07
1989-02-13,20.24,3.24,17.65,80.42,0.02
1989-02-14,20.24,3.46,23.51,73.29,0.1
1989-02-15,20.24,3.66,21.8,79.67,0.05
1989-02-16,20.24,3.52,21.93,84.42,0.15
1989-02-17,20.24,0.78,15.3,76.04,0.0
1989-02-18,20.24,3.16,15.3,81.33,0.16
1989-02-19,20.24,10.3,20.58,89.12,0.03
1989-02-20,20.24,7.9,16.29,83.71,0.25
1989-02-21,20.24,3.55,14.19,74.33,0.0
1989-02-22,20.24,2.51,11.09,77.46,0.0
1989-02-23,20.24,6.19,14.15,83.12,0.03
1989-02-24,20.24,3.49,9.8,93.54,0.05
1989-02-25,20.25,6.15,9.78,86.67,0.17
1989-02-26,20.25,5.04,12.57,85.96,0.1
1989-02-27,20.25,4.02,19.38,72.0,0.0
1989-02-28,20.25,3.75,16.5,80.88,0.1
1989-03-01,20.25,3.14,16.55,84.25,0.17
1989-03-02,20.26,4.61,19.81,88.04,0.21
1989-03-03,20.26,3.98,9.06,93.08,0.08
1989-03-04,20.26,5.35,6.7,88.38,0.0
1989-03-05,20.25,6.85,8.83,86.79,0.0
1989-03-06,20.25,8.7,8.33,82.75,0.0
1989-03-07,20.25,7.82,11.21,77.29,0.0
1989-03-08,20.25,5.89,12.65,79.42,0.0
1989-03-09,20.25,5.0,6.7,80.71,0.09
1989-03-10,20.25,4.85,9.93,85.92,0.05
1989-03-11,20.25,6.95,9.79,85.79,0.06
1989-03-12,20.24,6.77,7.51,80.04,0.0
1989-03-13,20.24,7.58,18.32,78.92,0.07
1989-03-14,20.25,6.1,22.88,69.62,0.03
1989-03-15,20.25,5.96,20.99,76.71,0.15
1989-03-16,20.25,5.6,16.28,72.04,0.13
1989-03-17,20.25,7.15,15.5,86.12,0.24
1989-03-18,20.25,3.58,10.66,71.17,0.0
1989-03-19,20.25,4.58,13.66,65.12,0.0
1989-03-20,20.25,8.56,10.12,65.04,0.0
1989-03-21,20.25,7.36,17.41,73.25,0.01
1989-03-22,20.25,6.27,18.6,75.75,0.0
1989-03-23,20.25,6.57,23.84,66.92,0.04
1989-03-24,20.25,4.95,26.46,74.12,0.29
1989-03-25,20.25,6.73,29.18,64.92,0.03
1989-03-26,20.26,5.75,16.28,67.92,0.0
1989-03-27,20.26,6.83,8.46,73.79,0.0
1989-03-28,20.26,11.67,12.57,68.88,0.0
1989-03-29,20.26,10.07,12.7,66.25,0.0
1989-03-30,20.26,9.21,9.71,76.88,0.0
1989-03-31,20.25,11.04,12.51,81.54,0.0
1989-04-01,20.25,6.27,15.05,77.17,0.0
1989-04-02,20.25,0.91,10.93,70.21,0.0
1989-04-03,20.25,0.84,12.1,62.83,0.0
1989-04-04,20.25,2.44,26.17,63.42,0.0
1989-04-05,20.25,3.73,27.93,76.46,0.16
1989-04-06,20.25,8.77,15.92,72.17,0.0
1989-04-07,20.25,8.65,10.58,72.58,0.0
1989-04-08,20.25,7.61,9.89,84.79,0.05
1989-04-09,20.25,7.68,8.68,76.67,0.0
1989-04-10,20.25,9.64,14.97,77.25,0.0
1989-04-11,20.25,13.33,12.0,75.46,0.0
1989-04-12,20.25,16.23,13.62,66.88,0.0
1989-04-13,20.25,17.42,18.84,53.67,0.0
1989-04-14,20.25,16.28,13.85,62.38,0.0
1989-04-15,20.25,15.22,8.87,72.21,0.05
1989-04-16,20.25,11.47,13.4,80.12,0.01
1989-04-17,20.25,7.6,17.44,60.67,0.02
1989-04-18,20.25,6.22,7.93,66.58,0.0
1989-04-19,20.24,6.28,10.67,82.25,0.3
1989-04-20,20.24,7.37,9.89,77.62,0.0
1989-04-21,20.24,9.57,9.8,74.54,0.0
1989-04-22,20.26,7.96,19.9,89.08,1.22
1989-04-23,20.26,5.99,12.6,78.42,0.05
1989-04-24,20.26,9.7,11.28,72.12,0.0
1989-04-25,20.26,14.12,17.65,58.79,0.0
1989-04-26,20.26,14.19,9.72,72.67,0.05
1989-04-27,20.26,7.8,13.87,76.62,0.01
1989-04-28,20.27,4.73,13.76,88.67,0.46
1989-04-29,20.28,6.8,13.78,69.79,0.0
1989-04-30,20.28,8.58,10.42,65.38,0.0
1989-05-01,20.27,9.39,12.97,68.62,0.0
1989-05-02,20.27,10.55,7.7,67.54,0.0
1989-05-03,20.27,13.36,7.86,79.5,0.0
1989-05-04,20.27,13.5,11.53,71.12,0.0
1989-05-05,20.27,12.85,13.33,69.25,0.0
1989-05-06,20.27,8.7,22.05,66.42,0.12
1989-05-07,20.27,9.09,14.32,70.42,0.0
1989-05-08,20.26,10.35,12.08,72.29,0.0
1989-05-09,20.26,14.06,12.72,68.12,0.0
1989-05-10,20.26,12.95,8.72,74.79,0.04
1989-05-11,20.26,11.22,11.45,74.04,0.13
1989-05-12,20.26,14.0,14.87,81.25,0.11
1989-05-13,20.26,12.31,13.55,66.46,0.0
1989-05-14,20.26,11.6,9.8,63.88,0.0
1989-05-15,20.26,12.46,6.5,65.46,0.0
1989-05-16,20.26,14.21,6.1,65.46,0.0
1989-05-17,20.26,16.73,7.42,61.38,0.0
1989-05-18,20.26,15.93,11.28,63.88,0.0
1989-05-19,20.25,18.38,8.29,62.71,0.0
1989-05-20,20.25,18.12,12.41,65.17,0.0
1989-05-21,20.25,15.2,18.69,54.54,0.0
1989-05-22,20.24,13.6,14.73,48.46,0.0
1989-05-23,20.23,15.88,12.86,48.54,0.0
1989-05-24,20.23,18.38,12.4,47.17,0.0
1989-05-25,20.22,19.44,9.93,49.33,0.0
1989-05-26,20.22,19.95,8.36,52.83,0.0
1989-05-27,20.22,19.39,9.07,55.79,0.02
1989-05-28,20.21,16.9,8.59,52.79,0.0
1989-05-29,20.21,16.68,8.48,55.92,0.0
1989-05-30,20.21,16.7,7.9,61.88,0.1
1989-05-31,20.21,12.28,17.09,52.29,0.0
1989-06-01,20.21,13.78,7.52,53.67,0.0
1989-06-02,20.2,14.75,11.53,61.38,0.1
1989-06-03,20.2,12.29,12.24,74.17,0.1
1989-06-04,20.2,12.8,3.98,78.38,0.25
1989-06-05,20.2,13.26,8.33,68.17,0.0
1989-06-06,20.2,13.13,9.27,69.42,0.27
1989-06-07,20.2,13.56,4.89,65.62,0.09
1989-06-08,20.2,12.78,13.45,64.79,0.0
1989-06-09,20.2,13.05,6.31,74.04,0.18
1989-06-10,20.2,14.77,4.15,69.33,0.0
1989-06-11,20.2,16.35,11.98,61.46,0.0
1989-06-12,20.19,17.26,13.98,58.67,0.0
1989-06-13,20.19,17.09,15.79,57.25,0.0
1989-06-14,20.19,15.31,11.87,51.67,0.0
1989-06-15,20.18,13.25,14.21,61.25,0.0
1989-06-16,20.18,15.02,9.86,61.33,0.0
1989-06-17,20.18,17.35,13.05,62.75,0.0
1989-06-18,20.18,19.09,13.09,62.58,0.0
1989-06-19,20.17,17.96,13.04,55.42,0.02
1989-06-20,20.17,19.29,10.63,57.17,0.0
1989-06-21,20.17,20.01,8.12,59.79,0.0
1989-06-22,20.17,20.18,11.54,59.5,0.01
1989-06-23,20.16,20.93,10.29,57.0,0.0
1989-06-24,20.16,20.53,11.23,61.12,0.0
1989-06-25,20.15,19.99,4.85,51.67,0.0
1989-06-26,20.15,22.61,9.46,49.58,0.03
1989-06-27,20.14,23.01,10.67,68.04,0.31
1989-06-28,20.14,18.86,13.76,63.96,0.04
1989-06-29,20.13,18.13,12.03,55.71,0.0
1989-06-30,20.14,15.88,9.96,70.17,0.38
1989-07-01,20.14,16.66,10.6,64.71,0.06
1989-07-02,20.14,17.61,7.13,89.67,0.59
1989-07-03,20.14,14.99,16.52,82.33,0.01
1989-07-04,20.14,19.74,12.44,72.54,0.0
1989-07-05,20.13,21.53,10.4,65.83,0.0
1989-07-06,20.13,22.28,7.16,59.42,0.0
1989-07-07,20.12,24.72,9.74,53.83,0.0
1989-07-08,20.12,25.13,9.31,60.46,0.08
1989-07-09,20.12,22.58,7.8,80.21,0.36
1989-07-10,20.11,20.36,13.67,68.33,0.0
1989-07-11,20.11,18.21,9.1,62.46,0.0
1989-07-12,20.1,18.66,10.19,64.08,0.0
1989-07-13,20.09,17.77,15.55,63.29,0.0
1989-07-14,20.08,15.6,20.29,59.75,0.0
1989-07-15,20.08,14.55,21.57,67.04,0.03
1989-07-16,20.07,14.88,27.36,60.17,0.0
1989-07-17,20.07,14.24,18.48,57.92,0.0
1989-07-18,20.06,13.97,23.29,70.62,0.3
1989-07-19,20.06,15.39,17.29,55.67,0.0
1989-07-20,20.06,14.83,12.67,71.25,0.07
1989-07-21,20.06,17.22,7.67,69.25,0.03
1989-07-22,20.06,18.98,9.73,54.0,0.0
1989-07-23,20.05,22.1,15.53,46.71,0.0
1989-07-24,20.05,19.32,15.4,67.25,0.35
1989-07-25,20.05,21.79,14.31,52.96,0.0
1989-07-26,20.05,22.55,11.55,50.21,0.0
1989-07-27,20.05,19.82,6.48,84.21,0.58
1989-07-28,20.05,18.6,10.88,69.12,0.02
1989-07-29,20.04,18.69,5.53,65.0,0.0
1989-07-30,20.04,20.67,12.33,57.04,0.02
1989-07-31,20.04,16.14,24.22,69.42,0.12
1989-08-01,20.04,14.43,17.96,66.33,0.01
1989-08-02,20.04,12.12,21.12,81.88,0.26
