Date,Temperature,Windspeed,Humidity,Precipitation,Groundwater
1977-10-06,13.47,9.46,87.08,0.07,
1977-10-07,15.15,11.66,80.54,0.0,
1977-10-08,15.44,12.63,85.83,0.0,
1977-10-09,14.1,6.82,93.29,0.0,
1977-10-10,13.94,5.58,94.42,0.25,
1977-10-11,11.95,11.33,87.5,0.1,
1977-10-12,10.26,6.66,80.92,0.0,
1977-10-13,10.71,7.56,88.71,0.0,
1977-10-14,9.87,4.34,91.67,0.0,
1977-10-15,9.86,12.02,82.29,0.0,
1977-10-16,8.44,13.41,80.33,0.0,
1977-10-17,8.0,6.49,87.54,0.0,
1977-10-18,7.34,6.89,93.21,0.0,
1977-10-19,6.64,6.34,93.21,0.0,
1977-10-20,7.17,7.9,93.96,0.0,
1977-10-21,8.4,11.96,90.67,0.0,
1977-10-22,11.2,9.82,83.46,0.0,
1977-10-23,12.51,11.2,82.08,0.01,
1977-10-24,13.25,9.22,87.04,0.0,
1977-10-25,12.28,6.3,90.79,0.0,
1977-10-26,10.33,6.29,90.58,0.0,
1977-10-27,10.4,5.84,90.12,0.0,
1977-10-28,10.88,3.66,89.92,0.0,
1977-10-29,10.69,5.97,89.67,0.0,
1977-10-30,10.27,4.6,91.5,0.03,
1977-10-31,9.29,13.71,85.75,0.0,
1977-11-01,8.85,12.02,90.29,0.4,
1977-11-02,6.57,10.55,89.25,0.0,
1977-11-03,9.49,15.32,88.29,0.36,
1977-11-04,10.14,17.04,83.54,0.11,
1977-11-05,7.66,16.4,81.58,0.0,
1977-11-06,9.06,14.92,83.58,0.01,
1977-11-07,10.62,12.1,86.5,0.0,
1977-11-08,11.15,18.12,81.67,0.23,
1977-11-09,10.25,20.29,87.0,0.22,
1977-11-10,10.76,13.55,93.92,0.13,
1977-11-11,11.96,17.7,86.12,0.0,
1977-11-12,11.05,25.79,75.21,0.34,
1977-11-13,5.46,29.6,71.5,0.08,
1977-11-14,4.86,28.04,81.17,0.26,
1977-11-15,5.86,32.12,72.79,0.11,
1977-11-16,4.39,22.01,79.62,0.07,
1977-11-17,3.82,11.38,84.54,0.0,
1977-11-18,2.75,11.34,91.21,0.08,
1977-11-19,3.03,22.27,88.21,0.13,
1977-11-20,4.39,24.44,70.21,0.0,
1977-11-21,2.75,15.04,69.54,0.03,
1977-11-22,2.25,16.9,89.54,0.2,
1977-11-23,2.9,19.86,87.25,0.08,
1977-11-24,4.9,24.35,84.5,0.12,
1977-11-25,3.42,17.83,89.67,0.19,
1977-11-26,2.36,13.45,87.88,0.0,
1977-11-27,1.14,17.52,90.46,0.08,
1977-11-28,-0.54,13.98,84.33,0.0,
1977-11-29,0.72,14.67,80.12,0.03,
1977-11-30,2.0,12.03,88.42,0.03,
1977-12-01,1.03,10.83,91.25,0.0,
1977-12-02,0.74,11.1,85.88,0.03,
1977-12-03,3.39,10.0,90.17,0.01,
1977-12-04,-0.91,6.44,88.62,0.0,
1977-12-05,-2.64,5.17,86.58,0.0,
1977-12-06,-1.24,4.08,84.92,0.0,
1977-12-07,-1.35,12.89,79.62,0.0,
1977-12-08,0.81,21.17,85.17,0.0,
1977-12-09,1.4,19.53,82.29,0.0,
1977-12-10,-1.21,24.99,75.58,0.0,
1977-12-11,-2.05,24.61,72.38,0.0,
1977-12-12,0.73,18.16,82.38,0.47,
1977-12-13,3.33,10.44,96.46,0.28,
1977-12-14,5.18,13.64,98.42,0.03,
1977-12-15,6.4,9.33,98.62,0.03,
1977-12-16,4.68,5.1,97.38,0.02,
1977-12-17,3.22,12.75,94.04,0.0,
1977-12-18,3.79,12.08,90.79,0.01,
1977-12-19,4.35,13.64,85.08,0.0,
1977-12-20,4.43,5.71,92.38,0.02,
1977-12-21,2.57,8.77,93.96,0.0,
1977-12-22,-0.13,12.4,87.46,0.0,
1977-12-23,2.49,11.88,93.29,0.03,
1977-12-24,9.39,30.94,80.46,0.03,
1977-12-25,6.72,26.29,82.04,0.07,
1977-12-26,5.77,17.6,88.79,0.07,
1977-12-27,4.83,14.33,93.04,0.26,
1977-12-28,3.76,17.08,81.71,0.02,
1977-12-29,2.32,17.04,87.96,0.1,
1977-12-30,1.72,25.78,89.54,0.39,
1977-12-31,0.16,23.97,81.88,0.18,
1978-01-01,0.41,14.92,88.33,0.0,
1978-01-02,4.34,20.6,81.04,0.0,
1978-01-03,2.44,25.54,84.42,0.2,
1978-01-04,-0.27,25.65,80.46,0.1,
1978-01-05,-4.62,16.86,79.29,0.0,
1978-01-06,0.7,23.35,85.08,0.23,
1978-01-07,2.57,11.03,96.17,0.02,
1978-01-08,-1.44,6.75,95.46,0.0,
1978-01-09,-0.73,9.88,93.29,0.0,
1978-01-10,2.0,19.92,88.33,0.12,
1978-01-11,1.6,19.35,81.54,0.0,
1978-01-12,1.38,9.08,84.29,0.02,
1978-01-13,1.62,7.1,91.88,0.0,
1978-01-14,2.28,11.08,91.0,0.0,
1978-01-15,-0.34,12.24,92.04,0.0,
1978-01-16,-0.47,17.07,80.62,0.0,
1978-01-17,-0.05,11.8,86.5,0.0,
1978-01-18,1.07,14.4,87.79,0.06,
1978-01-19,0.36,14.77,88.25,0.0,
1978-01-20,1.11,15.26,82.88,0.0,
1978-01-21,-2.66,13.08,82.42,0.0,
1978-01-22,-2.08,7.4,84.08,0.02,
1978-01-23,-0.94,5.8,86.08,0.0,
1978-01-24,1.61,16.36,88.33,0.13,
1978-01-25,3.15,21.5,88.21,0.09,
1978-01-26,1.32,20.71,85.54,0.05,
1978-01-27,0.93,14.49,87.12,0.12,
1978-01-28,0.61,16.44,83.0,0.0,
1978-01-29,1.56,11.03,87.88,0.12,
1978-01-30,1.61,9.66,92.38,0.16,
1978-01-31,0.7,9.05,90.83,0.01,
1978-02-01,-2.36,12.25,88.67,0.0,
1978-02-02,0.66,21.86,83.21,0.08,
1978-02-03,0.34,13.06,91.58,0.15,
1978-02-04,-1.15,7.25,87.79,0.0,
1978-02-05,-3.04,8.22,81.75,0.0,
1978-02-06,-2.91,8.85,84.5,0.0,
1978-02-07,-4.35,9.93,82.62,0.0,
1978-02-08,-4.39,11.23,84.21,0.0,
1978-02-09,-4.23,10.57,81.5,0.0,
1978-02-10,-6.25,12.77,80.79,0.0,
1978-02-11,-3.19,18.27,81.17,0.01,
1978-02-12,-2.23,12.35,88.0,0.15,
1978-02-13,-2.54,11.06,83.42,0.0,
1978-02-14,-2.68,9.44,82.38,0.0,
1978-02-15,-3.35,6.35,84.42,0.05,
1978-02-16,-5.49,5.98,87.96,0.04,
1978-02-17,-7.44,8.52,85.04,0.0,
1978-02-18,-6.48,13.95,82.29,0.02,
1978-02-19,-9.23,9.0,82.83,0.0,
1978-02-20,-11.34,8.19,83.12,0.0,
1978-02-21,-6.94,10.28,75.83,0.0,
1978-02-22,-0.69,13.41,89.38,0.06,
1978-02-23,1.82,14.28,96.62,0.08,
1978-02-24,5.2,15.14,85.21,0.13,
1978-02-25,6.36,11.24,88.04,0.0,
1978-02-26,5.42,9.24,89.75,0.0,
1978-02-27,5.69,6.79,92.33,0.05,
1978-02-28,5.69,5.67,89.62,0.0,
1978-03-01,4.74,6.2,92.71,0.0,
1978-03-02,4.84,8.3,90.58,0.0,
1978-03-03,6.45,10.88,85.33,0.01,
1978-03-04,7.1,8.36,84.25,0.0,
1978-03-05,5.3,13.27,95.04,0.3,
1978-03-06,2.17,16.56,69.17,0.01,
1978-03-07,1.78,12.95,76.58,0.0,
1978-03-08,4.0,10.81,91.29,0.18,
1978-03-09,4.51,18.32,84.83,0.22,
1978-03-10,6.56,15.57,78.46,0.0,
1978-03-11,6.75,21.77,73.79,0.02,
1978-03-12,3.07,9.1,77.29,0.0,
1978-03-13,4.87,15.38,80.12,0.18,
1978-03-14,6.59,18.05,69.67,0.03,
1978-03-15,7.58,22.68,63.83,0.03,
1978-03-16,6.94,20.73,82.42,0.14,
1978-03-17,3.52,22.75,62.38,0.01,
1978-03-18,-0.49,18.46,57.54,0.04,
1978-03-19,-0.27,15.6,86.42,0.21,
1978-03-20,-0.29,13.91,88.75,0.31,
1978-03-21,-0.13,11.81,84.67,0.03,
1978-03-22,-2.36,12.87,73.71,0.05,
1978-03-23,0.82,17.69,84.92,0.19,
1978-03-24,2.85,13.56,84.58,0.03,
1978-03-25,4.39,16.64,75.75,0.02,
1978-03-26,5.22,28.34,73.0,0.26,
1978-03-27,5.77,18.05,69.71,0.04,
1978-03-28,9.4,13.52,79.71,0.06,
1978-03-29,12.38,13.42,76.17,0.0,
1978-03-30,12.21,7.46,80.04,0.0,
1978-03-31,10.38,9.51,84.0,0.0,
1978-04-01,10.73,7.06,80.96,0.0,
1978-04-02,11.42,13.37,76.92,0.0,
1978-04-03,9.87,17.39,80.29,0.06,
1978-04-04,8.09,14.74,85.33,0.04,
1978-04-05,4.25,20.2,67.29,0.0,
1978-04-06,0.62,13.36,62.92,0.0,
1978-04-07,2.59,8.88,69.38,0.0,
1978-04-08,4.81,8.12,79.21,0.0,
1978-04-09,5.49,7.84,68.42,0.0,
1978-04-10,7.95,9.78,67.96,0.02,
1978-04-11,7.87,9.14,84.38,0.29,
1978-04-12,4.61,15.74,66.38,0.01,
1978-04-13,5.08,10.36,63.83,0.0,
1978-04-14,4.21,10.36,71.71,0.0,
1978-04-15,4.63,9.73,77.12,0.08,
1978-04-16,4.61,8.35,71.21,0.03,
1978-04-17,5.73,8.8,66.88,0.0,
1978-04-18,5.6,6.78,64.17,0.0,
1978-04-19,5.57,10.63,69.83,0.0,
1978-04-20,6.61,8.1,84.17,0.0,
1978-04-21,8.37,8.08,82.33,0.06,
1978-04-22,9.29,5.8,81.04,0.1,
1978-04-23,9.57,6.77,84.67,0.0,
1978-04-24,10.05,6.72,86.04,0.15,
1978-04-25,7.14,15.28,69.54,0.0,
1978-04-26,4.48,15.62,66.38,0.0,
1978-04-27,6.73,20.67,65.08,0.0,
1978-04-28,7.63,12.67,65.17,0.0,
1978-04-29,9.28,14.02,72.33,0.07,
1978-04-30,10.86,18.2,69.21,0.07,
1978-05-01,11.21,20.28,72.92,0.02,
1978-05-02,8.27,14.67,85.92,0.33,
1978-05-03,8.6,11.67,66.04,0.0,
1978-05-04,9.28,10.31,66.79,0.0,
1978-05-05,12.65,13.89,65.58,0.0,
1978-05-06,15.08,17.47,73.75,0.11,
1978-05-07,13.99,11.64,87.25,0.17,
1978-05-08,11.43,19.58,86.5,0.23,
1978-05-09,9.62,20.38,67.83,0.02,
1978-05-10,5.12,18.5,59.58,0.01,
1978-05-11,3.15,12.11,68.54,0.06,
1978-05-12,3.5,7.82,69.58,0.0,
1978-05-13,6.71,8.69,74.38,0.03,
1978-05-14,8.0,5.99,82.83,0.05,
1978-05-15,9.56,4.7,83.75,0.18,
1978-05-16,10.38,5.29,80.5,0.08,
1978-05-17,10.66,5.97,70.29,0.04,
1978-05-18,11.8,8.67,80.25,0.15,
1978-05-19,14.05,15.48,72.58,0.02,
1978-05-20,14.75,14.26,72.38,0.06,
1978-05-21,15.01,8.09,85.29,0.41,
1978-05-22,16.28,16.75,84.21,0.43,
1978-05-23,17.07,14.14,87.21,0.38,
1978-05-24,16.16,5.03,83.58,0.02,
1978-05-25,16.9,7.48,80.0,0.03,
1978-05-26,15.41,10.86,66.33,0.0,
1978-05-27,16.06,9.04,63.04,0.0,
1978-05-28,16.34,9.22,60.12,0.0,
1978-05-29,17.39,12.05,64.88,0.0,
1978-05-30,17.77,10.44,59.83,0.0,
1978-05-31,19.6,8.13,61.71,0.0,
1978-06-01,20.42,6.74,60.46,0.0,
1978-06-02,21.4,6.79,57.17,0.01,
1978-06-03,19.6,7.84,60.21,0.02,
1978-06-04,19.53,6.34,67.79,0.02,
1978-06-05,20.55,5.47,68.12,0.01,
1978-06-06,21.26,5.04,67.62,0.01,
1978-06-07,21.38,9.52,73.54,0.18,
1978-06-08,18.08,13.38,75.71,0.25,
1978-06-09,15.4,11.78,63.88,0.12,
1978-06-10,13.35,16.39,64.79,0.05,
1978-06-11,12.46,23.76,64.29,0.03,
1978-06-12,12.23,22.14,66.83,0.21,
1978-06-13,12.43,14.55,79.17,0.23,
1978-06-14,13.04,4.53,82.96,0.09,
1978-06-15,13.3,6.3,73.58,0.02,
1978-06-16,14.07,12.11,55.38,0.0,
1978-06-17,14.18,16.29,55.71,0.0,
1978-06-18,12.05,12.47,60.46,0.0,
1978-06-19,15.61,5.32,56.12,0.0,
1978-06-20,17.72,5.48,59.0,0.0,
1978-06-21,17.05,5.65,72.75,0.17,
1978-06-22,17.49,7.42,72.17,0.01,
1978-06-23,18.21,14.1,60.88,0.02,
1978-06-24,16.04,14.92,58.38,0.02,
1978-06-25,14.48,10.12,67.25,0.3,
1978-06-26,12.33,17.03,76.12,0.08,
1978-06-27,12.65,18.08,76.21,0.08,
1978-06-28,12.42,15.14,71.96,0.0,
1978-06-29,14.44,8.2,67.17,0.0,
1978-06-30,17.93,9.39,71.62,0.0,
1978-07-01,17.08,10.64,70.92,0.11,
1978-07-02,16.75,8.6,64.42,0.0,
1978-07-03,16.24,15.71,84.75,0.42,
1978-07-04,17.33,12.01,83.12,0.1,
1978-07-05,16.1,10.83,61.88,0.0,
1978-07-06,14.75,15.99,66.0,0.01,
1978-07-07,13.29,18.83,75.29,0.08,
1978-07-08,13.17,16.7,67.29,0.01,
1978-07-09,13.42,9.88,85.92,0.63,
1978-07-10,13.92,12.79,82.62,0.05,
1978-07-11,16.5,12.21,70.29,0.0,
1978-07-12,17.31,7.67,68.92,0.0,
1978-07-13,15.75,9.08,70.83,0.0,
1978-07-14,14.26,12.75,71.5,0.0,
1978-07-15,13.23,18.39,63.0,0.01,
1978-07-16,11.93,18.34,72.42,0.07,
1978-07-17,12.97,14.35,68.88,0.0,
1978-07-18,14.78,5.42,63.21,0.0,
1978-07-19,15.35,10.14,70.21,0.05,
1978-07-20,14.06,16.34,82.29,0.15,
1978-07-21,13.61,22.57,71.25,0.02,
1978-07-22,13.76,17.57,66.5,0.02,
1978-07-23,15.37,5.19,67.88,0.0,
1978-07-24,17.97,7.31,60.42,0.0,
1978-07-25,19.2,7.73,67.38,0.01,
1978-07-26,20.16,10.94,68.38,0.0,
1978-07-27,22.29,8.13,63.58,0.01,
1978-07-28,23.08,6.75,65.38,0.0,
1978-07-29,23.75,7.86,59.83,0.01,
1978-07-30,23.81,12.94,49.38,0.0,
1978-07-31,24.36,17.5,41.83,0.0,
1978-08-01,24.88,16.28,43.21,0.0,
1978-08-02,22.69,13.68,58.08,0.05,
1978-08-03,20.77,8.3,61.88,0.04,
1978-08-04,19.33,10.89,68.0,0.01,
1978-08-05,18.4,12.91,64.29,0.01,
1978-08-06,18.76,7.33,69.79,0.03,
1978-08-07,19.49,8.06,67.67,0.09,
1978-08-08,15.79,26.94,93.83,3.35,
1978-08-09,15.16,22.55,81.12,1.12,
1978-08-10,16.05,10.87,79.75,0.01,
1978-08-11,14.78,12.97,74.04,0.0,
1978-08-12,14.85,13.12,74.71,0.07,
1978-08-13,14.9,10.0,71.58,0.0,
1978-08-14,15.28,9.86,78.71,0.01,
1978-08-15,18.69,11.06,70.62,0.0,
1978-08-16,19.31,10.89,77.08,0.21,
1978-08-17,16.68,9.7,80.92,0.12,
1978-08-18,14.58,11.65,75.33,0.03,
1978-08-19,15.88,11.69,76.25,0.02,
1978-08-20,16.92,7.93,74.04,0.0,
1978-08-21,17.71,7.7,71.58,0.0,
1978-08-22,19.7,7.41,71.38,0.0,
1978-08-23,18.15,9.41,75.5,0.08,
1978-08-24,15.72,9.54,70.42,0.0,
1978-08-25,14.83,18.26,68.17,0.04,
1978-08-26,13.8,21.56,60.25,0.04,
1978-08-27,11.91,23.6,73.42,0.25,
1978-08-28,11.81,21.25,68.25,0.06,
1978-08-29,12.63,16.97,82.21,0.1,
1978-08-30,12.15,11.97,81.12,0.17,
1978-08-31,10.84,11.35,82.88,0.15,
1978-09-01,10.91,16.01,86.08,0.07,
1978-09-02,12.49,22.8,74.25,0.08,
1978-09-03,12.23,23.64,69.67,0.04,
1978-09-04,11.73,23.19,72.83,0.0,
1978-09-05,12.15,16.95,76.75,0.06,
1978-09-06,12.16,7.04,83.79,0.02,
1978-09-07,11.97,12.83,89.96,0.86,
1978-09-08,13.21,10.91,84.92,0.11,
1978-09-09,13.29,10.14,87.25,0.05,
1978-09-10,14.67,21.16,90.25,0.48,
1978-09-11,17.32,26.38,85.46,0.39,
1978-09-12,13.39,26.8,71.33,0.03,
1978-09-13,12.03,18.92,74.38,0.02,
1978-09-14,15.53,16.81,80.92,0.1,
1978-09-15,13.91,23.28,75.92,0.01,
1978-09-16,13.46,22.63,68.0,0.0,
1978-09-17,14.22,19.78,74.54,0.02,
1978-09-18,12.09,24.09,67.04,0.02,
1978-09-19,10.53,21.41,77.46,0.22,
1978-09-20,9.03,16.55,71.62,0.02,
1978-09-21,11.11,19.3,84.17,0.15,
1978-09-22,11.26,17.24,89.67,0.4,
1978-09-23,12.98,14.54,92.17,0.17,
1978-09-24,13.18,13.21,94.58,0.28,
1978-09-25,15.5,19.49,84.67,0.12,
1978-09-26,11.96,11.78,75.92,0.02,
1978-09-27,10.89,13.47,82.42,0.15,
1978-09-28,9.35,11.51,91.12,0.07,
1978-09-29,7.99,9.5,90.21,0.37,
1978-09-30,10.18,11.51,87.17,0.18,
1978-10-01,8.47,7.8,84.29,0.0,
1978-10-02,8.12,7.17,82.21,0.0,
1978-10-03,8.03,10.22,89.58,0.03,
1978-10-04,8.0,12.33,92.67,0.9,
1978-10-05,9.07,21.74,83.71,0.14,
1978-10-06,13.15,26.18,89.96,0.12,
1978-10-07,13.72,10.15,86.75,0.0,
1978-10-08,13.18,8.88,87.5,0.0,
1978-10-09,13.47,9.16,86.54,0.0,
1978-10-10,14.78,6.33,89.38,0.0,
1978-10-11,14.6,6.58,90.0,0.0,
1978-10-12,13.32,7.4,94.92,0.0,
1978-10-13,12.65,12.58,88.71,0.0,
1978-10-14,12.67,10.12,85.58,0.0,
1978-10-15,12.38,7.49,86.92,0.01,
1978-10-16,12.03,10.96,87.33,0.03,
1978-10-17,9.65,10.65,87.88,0.18,
1978-10-18,7.75,7.35,84.54,0.0,
1978-10-19,7.62,11.08,85.08,0.0,
1978-10-20,9.26,15.18,85.21,0.05,
1978-10-21,6.43,24.08,67.42,0.07,
1978-10-22,6.33,20.88,84.62,0.29,
1978-10-23,8.52,21.04,77.5,0.03,
1978-10-24,9.9,22.04,78.25,0.02,
1978-10-25,10.35,25.71,76.29,0.15,
1978-10-26,6.55,17.43,75.38,0.02,
1978-10-27,4.7,8.47,85.79,0.04,
1978-10-28,8.61,15.19,91.08,0.05,
1978-10-29,10.47,17.04,89.62,0.01,
1978-10-30,10.56,14.65,88.83,0.03,
1978-10-31,9.62,8.15,86.38,0.0,
1978-11-01,7.87,7.13,92.33,0.0,
1978-11-02,6.4,8.73,90.92,0.0,
1978-11-03,6.13,10.43,92.96,0.0,
1978-11-04,8.64,10.92,92.83,0.0,
1978-11-05,8.83,9.17,89.67,0.0,
1978-11-06,8.86,9.26,88.62,0.0,
1978-11-07,7.64,7.52,90.5,0.0,
1978-11-08,4.95,9.23,87.92,0.0,
1978-11-09,4.25,7.74,91.67,0.0,
1978-11-10,5.08,7.31,90.58,0.0,
1978-11-11,1.2,6.67,93.83,0.0,
1978-11-12,1.33,8.68,88.12,0.0,
1978-11-13,3.73,13.38,84.46,0.01,
1978-11-14,6.34,16.45,87.38,0.0,
1978-11-15,7.69,20.28,75.38,0.0,
1978-11-16,8.44,23.45,70.0,0.01,
1978-11-17,6.65,20.7,79.62,0.01,
1978-11-18,9.2,20.31,76.08,0.02,
1978-11-19,9.24,19.61,75.83,0.03,
1978-11-20,7.91,18.92,72.96,0.01,
1978-11-21,4.92,14.85,85.0,0.0,
1978-11-22,9.72,22.1,83.38,0.0,
1978-11-23,10.83,22.53,80.58,0.01,
1978-11-24,9.62,20.15,80.0,0.0,
1978-11-25,6.38,15.24,85.79,0.04,
1978-11-26,3.92,10.08,90.67,0.0,
1978-11-27,1.68,11.65,79.21,0.03,
1978-11-28,-0.58,7.22,87.33,0.01,
1978-11-29,2.39,21.23,92.67,0.13,
1978-11-30,2.65,19.82,95.25,0.45,
1978-12-01,3.78,12.28,96.83,0.35,
1978-12-02,3.87,6.92,95.0,0.01,
1978-12-03,1.39,12.09,83.0,0.0,
1978-12-04,-2.64,15.51,60.96,0.0,
1978-12-05,-4.48,11.6,61.0,0.0,
1978-12-06,-2.37,7.14,74.92,0.0,
1978-12-07,-5.58,15.26,62.71,0.0,
1978-12-08,-6.31,18.18,67.88,0.0,
1978-12-09,1.15,17.4,84.67,0.36,
1978-12-10,5.38,13.62,97.21,0.03,
1978-12-11,3.6,14.34,98.38,0.04,
1978-12-12,3.95,15.35,94.12,0.01,
1978-12-13,6.33,18.21,89.75,0.3,
1978-12-14,4.61,13.88,91.12,0.2,
1978-12-15,5.11,14.64,93.21,0.24,
1978-12-16,0.28,13.14,87.88,0.2,
1978-12-17,-2.49,9.47,79.5,0.02,
1978-12-18,-3.99,6.96,81.96,0.0,
1978-12-19,-4.74,9.56,81.54,0.0,
1978-12-20,-2.78,18.3,73.12,0.01,
1978-12-21,-1.66,18.32,79.42,0.0,
1978-12-22,-2.68,18.72,69.29,0.0,
1978-12-23,-0.96,6.08,93.08,0.0,
1978-12-24,-0.55,10.83,91.58,0.0,
1978-12-25,3.17,15.64,91.58,0.19,
1978-12-26,5.36,17.22,93.12,0.09,
1978-12-27,4.02,9.31,95.71,0.12,
1978-12-28,5.66,18.11,93.42,0.41,
1978-12-29,-3.9,17.66,86.96,0.28,
1978-12-30,-15.2,22.53,73.08,0.4,
1978-12-31,-19.98,18.86,77.71,0.42,
1979-01-01,-17.3,13.86,75.42,0.03,
1979-01-02,-9.36,23.99,77.79,0.0,
1979-01-03,-9.57,20.78,82.88,0.0,
1979-01-04,-9.03,16.45,82.17,0.0,
1979-01-05,-10.92,12.29,83.54,0.0,
1979-01-06,-12.28,6.65,87.33,0.0,
1979-01-07,-9.53,17.57,76.62,0.01,
1979-01-08,0.38,18.71,84.33,0.22,
1979-01-09,0.53,10.96,94.08,0.12,
1979-01-10,-0.59,17.05,90.67,0.04,
1979-01-11,-2.2,17.94,84.58,0.0,
1979-01-12,-2.31,10.78,91.42,0.0,
1979-01-13,-1.63,13.05,90.54,0.09,
1979-01-14,-3.15,10.84,90.88,0.09,
1979-01-15,-3.0,18.18,88.33,0.0,
1979-01-16,-0.78,18.0,92.92,0.14,
1979-01-17,-2.51,7.76,90.96,0.09,
1979-01-18,-5.16,14.08,92.46,0.01,
1979-01-19,-4.41,18.7,87.21,0.0,
1979-01-20,-4.56,17.7,86.33,0.03,
1979-01-21,-8.1,14.52,86.12,0.0,
1979-01-22,-8.71,7.01,88.08,0.0,
1979-01-23,-5.83,13.42,89.29,0.17,
1979-01-24,-0.16,18.1,86.21,0.07,
1979-01-25,-2.98,14.85,87.79,0.02,
1979-01-26,-4.35,16.64,83.12,0.0,
1979-01-27,-2.45,11.05,88.62,0.0,
1979-01-28,-2.57,14.57,89.88,0.03,
1979-01-29,-3.83,10.35,90.08,0.03,
1979-01-30,-3.41,4.12,92.54,0.0,
1979-01-31,-2.56,14.57,88.08,0.03,
1979-02-01,1.36,20.84,86.0,0.08,
1979-02-02,0.99,16.48,91.17,0.25,
1979-02-03,-1.26,19.88,84.71,0.0,
1979-02-04,-0.37,17.02,87.67,0.05,
1979-02-05,-1.62,8.55,92.83,0.0,
1979-02-06,-2.61,9.5,91.58,0.0,
1979-02-07,-3.79,14.65,87.38,0.0,
1979-02-08,-1.0,24.66,84.5,0.12,
1979-02-09,-3.95,15.82,86.42,0.0,
1979-02-10,-4.47,5.74,93.58,0.0,
1979-02-11,-8.21,10.03,89.25,0.0,
1979-02-12,-4.82,19.24,81.88,0.13,
1979-02-13,-3.7,12.34,89.42,0.13,
1979-02-14,-7.35,24.02,85.96,0.52,
1979-02-15,-9.92,22.93,82.33,0.27,
1979-02-16,-7.92,23.2,77.21,0.0,
1979-02-17,-8.47,23.7,75.33,0.13,
1979-02-18,-1.75,16.03,88.46,0.0,
1979-02-19,-3.15,9.96,84.79,0.0,
1979-02-20,-4.44,11.16,85.58,0.0,
1979-02-21,-6.2,10.48,85.79,0.0,
1979-02-22,-4.17,9.32,83.79,0.0,
1979-02-23,-4.68,5.87,87.21,0.0,
1979-02-24,-2.18,6.96,91.46,0.01,
1979-02-25,-3.7,10.32,84.5,0.0,
1979-02-26,-4.47,10.36,90.96,0.0,
1979-02-27,-2.75,12.2,87.08,0.0,
1979-02-28,-1.9,12.2,82.04,0.0,
1979-03-01,-1.58,16.43,83.33,0.0,
1979-03-02,0.88,19.08,80.5,0.0,
1979-03-03,4.22,19.69,87.0,0.0,
1979-03-04,4.4,16.96,91.67,0.2,
1979-03-05,-0.27,8.76,90.46,0.0,
1979-03-06,-2.02,10.55,92.25,0.0,
1979-03-07,2.7,13.58,90.38,0.02,
1979-03-08,1.28,10.99,84.71,0.0,
1979-03-09,2.76,19.46,78.21,0.1,
1979-03-10,2.54,19.24,84.75,0.28,
1979-03-11,1.08,13.79,71.88,0.0,
1979-03-12,4.63,18.11,84.62,0.26,
1979-03-13,4.9,23.25,71.83,0.02,
1979-03-14,1.68,9.1,77.79,0.0,
1979-03-15,0.23,21.71,76.17,0.17,
1979-03-16,4.18,13.67,85.33,0.03,
1979-03-17,1.65,16.51,91.21,0.3,
1979-03-18,-0.95,9.47,77.46,0.0,
1979-03-19,-2.38,12.3,79.5,0.25,
1979-03-20,-0.91,11.8,82.04,0.0,
1979-03-21,3.24,9.97,86.92,0.04,
1979-03-22,4.74,16.97,65.79,0.0,
1979-03-23,3.35,17.01,70.21,0.12,
1979-03-24,1.92,13.62,72.17,0.0,
1979-03-25,4.08,18.09,66.54,0.06,
1979-03-26,10.57,16.85,83.33,0.27,
1979-03-27,8.2,16.96,68.92,0.04,
1979-03-28,8.78,14.65,67.0,0.0,
1979-03-29,7.94,14.22,92.04,0.23,
1979-03-30,4.1,18.25,96.42,0.22,
1979-03-31,3.52,15.41,90.75,0.07,
1979-04-01,3.45,18.09,84.54,0.12,
1979-04-02,5.84,14.05,81.88,0.03,
1979-04-03,5.73,13.52,85.46,0.06,
1979-04-04,4.85,7.74,85.0,0.1,
1979-04-05,5.48,9.04,93.79,0.26,
1979-04-06,4.11,10.41,84.88,0.01,
1979-04-07,4.06,17.06,84.29,0.31,
1979-04-08,5.03,11.29,75.83,0.01,
1979-04-09,4.57,14.34,75.04,0.0,
1979-04-10,7.62,18.12,68.29,0.0,
1979-04-11,8.4,20.6,62.92,0.0,
1979-04-12,9.43,18.08,70.38,0.0,
1979-04-13,11.97,4.53,77.46,0.03,
1979-04-14,10.72,8.2,76.67,0.0,
1979-04-15,9.23,9.84,73.12,0.0,
1979-04-16,5.59,18.24,63.46,0.01,
1979-04-17,2.3,16.22,85.46,0.64,
1979-04-18,2.28,11.57,70.5,0.0,
1979-04-19,4.0,6.52,68.71,0.0,
1979-04-20,6.97,7.4,66.92,0.0,
1979-04-21,7.81,9.91,80.92,0.03,
1979-04-22,8.09,12.33,84.5,0.18,
1979-04-23,8.11,12.97,90.0,0.1,
1979-04-24,10.57,13.66,83.25,0.2,
1979-04-25,9.25,10.1,73.83,0.0,
1979-04-26,8.83,6.97,85.83,0.19,
1979-04-27,7.94,10.55,84.54,0.0,
1979-04-28,6.25,8.83,72.42,0.0,
1979-04-29,7.25,12.35,69.33,0.01,
1979-04-30,7.19,23.56,74.29,0.26,
1979-05-01,5.89,17.25,68.38,0.05,
1979-05-02,6.32,22.6,72.67,0.11,
1979-05-03,5.26,16.92,68.58,0.04,
1979-05-04,5.7,7.9,79.21,0.06,
1979-05-05,5.23,7.62,85.54,0.12,
